Date,Vanguard High Yield Corporate Fund,Vanguard Total Intl Stock Idx Fund,Vanguard Mid Cap Index Fund,S&P 500,Vanguard Value Index Fund,Vanguard Small Cap Value Index Fund,Vanguard Small Cap Index Fund,iShares J.P. Morgan USD Emerging Markets Bond ETF,Vanguard Emerging Markets Stock Index Fund,Vanguard Real Estate Index Fund,SPDR S&P 500 ETF Trust,SPDR Gold Shares
1928-05-17,,,,0.0034913518621717543,,,,,,,,
1928-05-18,,,,-0.009940395357710852,,,,,,,,
1928-05-21,,,,-0.014558278836176441,,,,,,,,
1928-05-22,,,,-0.01375438420571462,,,,,,,,
1928-05-23,,,,0.020144595937662713,,,,,,,,
1928-05-24,,,,0.006075991859918917,,,,,,,,
1928-05-25,,,,0.0015097522913860573,,,,,,,,
1928-05-28,,,,-0.016582911056881033,,,,,,,,
1928-05-29,,,,0.012774655283521508,,,,,,,,
1928-05-31,,,,0.009081751157785645,,,,,,,,
1928-06-01,,,,0.0034999847412109375,,,,,,,,
1928-06-04,,,,-0.013452937811120225,,,,,,,,
1928-06-05,,,,0.002525310421001903,,,,,,,,
1928-06-06,,,,-0.009571815133816552,,,,,,,,
1928-06-07,,,,-0.0025431962079658366,,,,,,,,
1928-06-08,,,,-0.012238641695476282,,,,,,,,
1928-06-11,,,,-0.0356221220527797,,,,,,,,
1928-06-12,,,,-0.018201292667735403,,,,,,,,
1928-06-13,,,,0.029989053025331502,,,,,,,,
1928-06-14,,,,0.008470082190674244,,,,,,,,
1928-06-15,,,,-0.016272938496464495,,,,,,,,
1928-06-18,,,,-0.01814301796907669,,,,,,,,
1928-06-19,,,,-0.0032608406079508434,,,,,,,,
1928-06-20,,,,0.012540869156092871,,,,,,,,
1928-06-21,,,,-0.0005385152959708206,,,,,,,,
1928-06-22,,,,-0.0010775081352635274,,,,,,,,
1928-06-25,,,,-0.003775706511115917,,,,,,,,
1928-06-26,,,,0.011369842968507848,,,,,,,,
1928-06-27,,,,0.009635990483678247,,,,,,,,
1928-06-28,,,,0.011134627660478236,,,,,,,,
1928-06-29,,,,0.0036706709986584762,,,,,,,,
1928-07-02,,,,-0.008359448929692426,,,,,,,,
1928-07-03,,,,0.016333054834968053,,,,,,,,
1928-07-05,,,,0.009849591378507716,,,,,,,,
1928-07-06,,,,-0.004620131144908557,,,,,,,,
1928-07-09,,,,0.003610092678063115,,,,,,,,
1928-07-10,,,,-0.0015415611874726176,,,,,,,,
1928-07-11,,,,-0.02470404192986375,,,,,,,,
1928-07-12,,,,-0.007387930942508003,,,,,,,,
1928-07-13,,,,0.007974461604949301,,,,,,,,
1928-07-16,,,,-0.013712992304210081,,,,,,,,
1928-07-17,,,,0.005347511766912616,,,,,,,,
1928-07-18,,,,0.012234120155258266,,,,,,,,
1928-07-19,,,,-0.0021019923323184475,,,,,,,,
1928-07-20,,,,0.002106420011030341,,,,,,,,
1928-07-23,,,,0.004729382519205627,,,,,,,,
1928-07-24,,,,-0.001569073500454432,,,,,,,,
1928-07-25,,,,0.00576221107764896,,,,,,,,
1928-07-26,,,,0.0020832815931923765,,,,,,,,
1928-07-27,,,,0.00935552532833106,,,,,,,,
1928-07-30,,,,0.0025746259971224372,,,,,,,,
1928-07-31,,,,-0.0020543918638598058,,,,,,,,
1928-08-01,,,,-0.0005146798108475181,,,,,,,,
1928-08-02,,,,-0.004634405367369365,,,,,,,,
1928-08-03,,,,0.0015520272511080346,,,,,,,,
1928-08-06,,,,0.011363600538156104,,,,,,,,
1928-08-07,,,,-0.0045965348793962635,,,,,,,,
1928-08-08,,,,-0.012313995584228521,,,,,,,,
1928-08-09,,,,0.0025973629641842244,,,,,,,,
1928-08-10,,,,-0.0025906341469971172,,,,,,,,
1928-08-13,,,,0.0020779696377841717,,,,,,,,
1928-08-14,,,,-0.008294543658209474,,,,,,,,
1928-08-15,,,,0.01777313996360186,,,,,,,,
1928-08-16,,,,0.007190616432176444,,,,,,,,
1928-08-17,,,,0.0015297694218856517,,,,,,,,
1928-08-20,,,,0.0066191991932420535,,,,,,,,
1928-08-21,,,,0.012645422064308853,,,,,,,,
1928-08-22,,,,-0.0009990238414763208,,,,,,,,
1928-08-23,,,,0.0010000228881836826,,,,,,,,
1928-08-24,,,,0.015984000374991147,,,,,,,,
1928-08-27,,,,0.001966519561388491,,,,,,,,
1928-08-28,,,,0.007850920576520926,,,,,,,,
1928-08-29,,,,0.001947371294831468,,,,,,,,
1928-08-30,,,,0.0014577593176252623,,,,,,,,
1928-08-31,,,,0.012615246054444418,,,,,,,,
1928-09-04,,,,0.004791493536172142,,,,,,,,
1928-09-05,,,,0.00476873556242996,,,,,,,,
1928-09-06,,,,-0.0061698700830326025,,,,,,,,
1928-09-07,,,,0.007163305382266172,,,,,,,,
1928-09-10,,,,-0.008060695830440001,,,,,,,,
1928-09-11,,,,0.007648176234636761,,,,,,,,
1928-09-12,,,,0.003795062808140237,,,,,,,,
1928-09-13,,,,-0.0009452012243807983,,,,,,,,
1928-09-14,,,,0.0,,,,,,,,
1928-09-17,,,,0.008987726563069565,,,,,,,,
1928-09-18,,,,-0.007032330945466403,,,,,,,,
1928-09-19,,,,0.0,,,,,,,,
1928-09-20,,,,0.001888527271122653,,,,,,,,
1928-09-21,,,,0.006597610816554633,,,,,,,,
1928-09-24,,,,0.003277139177153998,,,,,,,,
1928-09-25,,,,-0.0009332924628490114,,,,,,,,
1928-09-26,,,,-0.00046708215567992095,,,,,,,,
1928-09-27,,,,-0.012616844045636233,,,,,,,,
1928-09-28,,,,0.0004732716175590568,,,,,,,,
1928-10-01,,,,0.010406869775542837,,,,,,,,
1928-10-02,,,,-0.0046816656653682065,,,,,,,,
1928-10-03,,,,-0.0032925538132931864,,,,,,,,
1928-10-04,,,,0.0033034305361017147,,,,,,,,
1928-10-05,,,,-0.0018815105878033922,,,,,,,,
1928-10-08,,,,-0.005183727924708448,,,,,,,,
1928-10-09,,,,0.0033159494457757344,,,,,,,,
1928-10-10,,,,0.010859279458089732,,,,,,,,
1928-10-11,,,,0.00467073246998706,,,,,,,,
1928-10-15,,,,0.006508572206357144,,,,,,,,
1928-10-16,,,,0.003233242312129514,,,,,,,,
1928-10-17,,,,0.003222909962516063,,,,,,,,
1928-10-18,,,,0.0022945954547857195,,,,,,,,
1928-10-19,,,,0.005494456549742566,,,,,,,,
1928-10-22,,,,-0.00683058400655101,,,,,,,,
1928-10-23,,,,0.00641913344453271,,,,,,,,
1928-10-24,,,,0.0018222782135954851,,,,,,,,
1928-10-25,,,,-0.003638013848964561,,,,,,,,
1928-10-26,,,,-0.011866738050778425,,,,,,,,
1928-10-29,,,,0.016166299659892802,,,,,,,,
1928-10-30,,,,-0.010909080505371094,,,,,,,,
1928-10-31,,,,-0.0036764670434089597,,,,,,,,
1928-11-01,,,,0.014298868153999722,,,,,,,,
1928-11-02,,,,-0.0018189635559362483,,,,,,,,
1928-11-05,,,,0.013211799457808926,,,,,,,,
1928-11-07,,,,0.0,,,,,,,,
1928-11-08,,,,0.006744587233542543,,,,,,,,
1928-11-09,,,,0.007146040722362912,,,,,,,,
1928-11-12,,,,0.01286035145627551,,,,,,,,
1928-11-13,,,,0.0030647852170127,,,,,,,,
1928-11-14,,,,0.0,,,,,,,,
1928-11-15,,,,0.005237924052057696,,,,,,,,
1928-11-16,,,,0.014763358334811016,,,,,,,,
1928-11-19,,,,0.0,,,,,,,,
1928-11-20,,,,0.008557931040167777,,,,,,,,
1928-11-21,,,,-0.01484940118801037,,,,,,,,
1928-11-22,,,,0.012919946308380892,,,,,,,,
1928-11-23,,,,0.007653074050700814,,,,,,,,
1928-11-26,,,,0.004219344763797039,,,,,,,,
1928-11-27,,,,0.004621874532679593,,,,,,,,
1928-11-28,,,,0.011710610139372912,,,,,,,,
1928-11-30,,,,0.0037205519057834646,,,,,,,,
1928-12-03,,,,-0.017710061491567064,,,,,,,,
1928-12-04,,,,0.002515700837849799,,,,,,,,
1928-12-05,,,,-0.004182366462062159,,,,,,,,
1928-12-06,,,,-0.03779922884154718,,,,,,,,
1928-12-07,,,,-0.024006950708150065,,,,,,,,
1928-12-10,,,,-0.0022361870771162584,,,,,,,,
1928-12-11,,,,0.01927388236078631,,,,,,,,
1928-12-12,,,,-0.009674552135832126,,,,,,,,
1928-12-13,,,,-0.0017762395521423446,,,,,,,,
1928-12-14,,,,0.002224250241430692,,,,,,,,
1928-12-17,,,,-0.003994680419217134,,,,,,,,
1928-12-18,,,,0.011586462686898225,,,,,,,,
1928-12-19,,,,0.01233474757207964,,,,,,,,
1928-12-20,,,,0.003916455804208185,,,,,,,,
1928-12-21,,,,0.011270057751243456,,,,,,,,
1928-12-24,,,,0.009001328440121581,,,,,,,,
1928-12-26,,,,-0.004248104400189967,,,,,,,,
1928-12-27,,,,0.00853237419087205,,,,,,,,
1928-12-28,,,,0.014382409533257867,,,,,,,,
1928-12-31,,,,0.01542955989560002,,,,,,,,
1929-01-02,,,,0.01889113253660213,,,,,,,,
1929-01-03,,,,0.0020153625749899096,,,,,,,,
1929-01-04,,,,-0.0004022618115975263,,,,,,,,
1929-01-07,,,,-0.024144884195540617,,,,,,,,
1929-01-08,,,,-0.0032989659260228565,,,,,,,,
1929-01-09,,,,0.015308268020913118,,,,,,,,
1929-01-10,,,,0.001629951372715821,,,,,,,,
1929-01-11,,,,-0.0016272989545510486,,,,,,,,
1929-01-14,,,,0.0020374586469111833,,,,,,,,
1929-01-15,,,,-0.014640122330933591,,,,,,,,
1929-01-16,,,,0.013619477092057686,,,,,,,,
1929-01-17,,,,0.005293203214255193,,,,,,,,
1929-01-18,,,,0.003240175049640026,,,,,,,,
1929-01-21,,,,0.003633433626347937,,,,,,,,
1929-01-22,,,,0.008447267872761621,,,,,,,,
1929-01-23,,,,0.0059832317653056855,,,,,,,,
1929-01-24,,,,-0.006344165415079428,,,,,,,,
1929-01-25,,,,0.016759779937934205,,,,,,,,
1929-01-28,,,,-0.005102007971040656,,,,,,,,
1929-01-29,,,,0.0003944863404872212,,,,,,,,
1929-01-30,,,,0.0035489018305130404,,,,,,,,
1929-01-31,,,,0.011394852632028662,,,,,,,,
1929-02-01,,,,0.003885018739663515,,,,,,,,
1929-02-04,,,,-0.007739967560310701,,,,,,,,
1929-02-05,,,,0.00234014721994269,,,,,,,,
1929-02-06,,,,-0.008171244575374437,,,,,,,,
1929-02-07,,,,-0.030600262599033035,,,,,,,,
1929-02-08,,,,-0.010926692044464725,,,,,,,,
1929-02-11,,,,0.022094885285546928,,,,,,,,
1929-02-13,,,,-0.001200911923403103,,,,,,,,
1929-02-14,,,,-0.004008031198871387,,,,,,,,
1929-02-15,,,,-0.02012072403720533,,,,,,,,
1929-02-18,,,,0.0016426697146645353,,,,,,,,
1929-02-19,,,,-0.00041001349455060954,,,,,,,,
1929-02-20,,,,0.00861365869770947,,,,,,,,
1929-02-21,,,,0.010980091748200138,,,,,,,,
1929-02-25,,,,0.0020112323343921545,,,,,,,,
1929-02-26,,,,0.001605817574161783,,,,,,,,
1929-02-27,,,,0.012024017149777633,,,,,,,,
1929-02-28,,,,0.013465352577738177,,,,,,,,
1929-03-01,,,,0.009378654540332043,,,,,,,,
1929-03-04,,,,-0.013162994719014609,,,,,,,,
1929-03-05,,,,-0.006669285124379143,,,,,,,,
1929-03-06,,,,-0.015797773434098383,,,,,,,,
1929-03-07,,,,0.009229516112847946,,,,,,,,
1929-03-08,,,,0.006361823055226701,,,,,,,,
1929-03-11,,,,-0.014223576080566569,,,,,,,,
1929-03-12,,,,0.0008015450823048997,,,,,,,,
1929-03-13,,,,0.010812994200575243,,,,,,,,
1929-03-14,,,,0.01941362026789184,,,,,,,,
1929-03-15,,,,0.01360281335781588,,,,,,,,
1929-03-18,,,,-0.0015337043058175626,,,,,,,,
1929-03-19,,,,-0.00038403335369596725,,,,,,,,
1929-03-20,,,,-0.00038418089197234107,,,,,,,,
1929-03-21,,,,-0.004611869220686127,,,,,,,,
1929-03-22,,,,-0.013513528441109202,,,,,,,,
1929-03-25,,,,-0.04070446337509792,,,,,,,,
1929-03-26,,,,-0.006527941489921751,,,,,,,,
1929-03-27,,,,0.030390133861406543,,,,,,,,
1929-03-28,,,,0.01753688845682344,,,,,,,,
1929-04-01,,,,-0.025460301934849383,,,,,,,,
1929-04-02,,,,0.011655985743948438,,,,,,,,
1929-04-03,,,,-0.012316228248022587,,,,,,,,
1929-04-04,,,,0.017699059368718295,,,,,,,,
1929-04-05,,,,-0.009881423222882546,,,,,,,,
1929-04-08,,,,-0.008782407986225094,,,,,,,,
1929-04-09,,,,-0.008054803203946248,,,,,,,,
1929-04-10,,,,0.006090196142509274,,,,,,,,
1929-04-11,,,,0.01129938545351905,,,,,,,,
1929-04-12,,,,0.0035913868517916114,,,,,,,,
1929-04-15,,,,-0.0059641996344109716,,,,,,,,
1929-04-16,,,,0.002399978637695366,,,,,,,,
1929-04-17,,,,0.010375109115033698,,,,,,,,
1929-04-18,,,,0.004344415943024149,,,,,,,,
1929-04-19,,,,-0.0007864906615672185,,,,,,,,
1929-04-22,,,,0.011412865693380958,,,,,,,,
1929-04-23,,,,0.005836560859040052,,,,,,,,
1929-04-24,,,,-0.0038684866535402262,,,,,,,,
1929-04-25,,,,-0.004660226766345588,,,,,,,,
1929-04-26,,,,-0.0019508091571490693,,,,,,,,
1929-04-29,,,,-0.0019546222521372725,,,,,,,,
1929-04-30,,,,0.01605953138992966,,,,,,,,
1929-05-01,,,,0.0019274956064438964,,,,,,,,
1929-05-02,,,,0.0046171927776141874,,,,,,,,
1929-05-03,,,,0.009957879080966237,,,,,,,,
1929-05-06,,,,-0.0018961373840681306,,,,,,,,
1929-05-07,,,,-0.009498480353294259,,,,,,,,
1929-05-08,,,,0.0042194327441209545,,,,,,,,
1929-05-09,,,,-0.006111529623644696,,,,,,,,
1929-05-10,,,,0.01229822018426363,,,,,,,,
1929-05-13,,,,-0.026575579304644714,,,,,,,,
1929-05-14,,,,0.012090537467647877,,,,,,,,
1929-05-15,,,,-0.0042389443975916485,,,,,,,,
1929-05-16,,,,0.005030927244541239,,,,,,,,
1929-05-17,,,,0.004620748648679784,,,,,,,,
1929-05-20,,,,-0.02683023222865022,,,,,,,,
1929-05-21,,,,0.012209585692916747,,,,,,,,
1929-05-22,,,,-0.036575895181028106,,,,,,,,
1929-05-23,,,,0.02221321615413352,,,,,,,,
1929-05-24,,,,-0.007506860162705631,,,,,,,,
1929-05-27,,,,-0.036624205635258256,,,,,,,,
1929-05-28,,,,0.01611567675013026,,,,,,,,
1929-05-29,,,,0.0012200360495870921,,,,,,,,
