Date,Open,High,Low,Close,Adj Close,Volume
2013-03-04,69.279999,70.739998,69.279999,69.970001,46.587147,13395200
2013-03-11,69.970001,70.470001,69.559998,70.440002,46.900074,10579200
2013-03-18,69.879997,70.279999,69.260002,69.550003,46.307499,13430900
2013-03-25,69.669998,70.580002,69.419998,70.529999,47.322445,9494500
2013-04-01,70.660004,72.250000,70.110001,72.250000,48.476479,11456700
2013-04-08,72.279999,74.080002,71.830002,73.900002,49.583569,10443200
2013-04-15,73.650002,73.849998,72.269997,73.800003,49.516460,13919600
2013-04-22,74.010002,74.410004,73.279999,73.779999,49.503040,13284200
2013-04-29,74.360001,75.870003,73.849998,75.470001,50.636963,16059000
2013-05-06,75.480003,76.480003,75.480003,76.099998,51.059658,11535700
2013-05-13,76.059998,77.709999,76.040001,77.529999,52.019119,11235400
2013-05-20,77.660004,78.860001,73.779999,74.629997,50.073357,18461300
2013-05-27,75.489998,75.599998,70.750000,70.779999,47.490189,19877100
2013-06-03,70.760002,71.500000,69.150002,70.739998,47.463337,23947900
2013-06-10,70.900002,71.040001,67.800003,70.180000,47.087608,19803600
2013-06-17,70.690002,71.199997,65.389999,66.610001,44.692303,29341700
2013-06-24,64.830002,69.349998,64.279999,68.720001,46.108009,37868800
2013-07-01,69.260002,69.680000,67.370003,68.830002,46.623474,11801100
2013-07-08,69.089996,71.900002,68.839996,71.160004,48.201763,15384200
2013-07-15,71.379997,72.510002,71.040001,72.330002,48.994274,11894200
2013-07-22,72.379997,72.860001,70.570000,71.230003,48.249172,9800500
2013-07-29,71.070000,71.400002,68.709999,68.730003,46.555748,15392100
2013-08-05,68.540001,69.279999,67.919998,68.889999,46.664127,14111200
2013-08-12,68.809998,68.809998,64.239998,64.349998,43.588860,16912700
2013-08-19,64.379997,65.879997,63.470001,65.860001,44.611691,18742500
2013-08-26,65.860001,66.000000,64.410004,64.500000,43.690464,14609900
2013-09-02,64.750000,65.379997,63.400002,64.800003,43.893684,18323500
2013-09-09,64.870003,67.000000,64.830002,66.389999,44.970703,14264200
2013-09-16,67.370003,70.070000,66.309998,68.089996,46.122234,21415500
2013-09-23,67.449997,67.779999,66.209999,66.849998,45.282284,15474800
2013-09-30,66.290001,67.800003,65.529999,65.900002,45.047646,19364600
2013-10-07,65.540001,67.900002,65.400002,67.830002,46.366947,12267300
2013-10-14,67.440002,70.320000,67.260002,69.860001,47.754593,14519900
2013-10-21,69.830002,71.129997,69.110001,71.050003,48.568066,14351500
2013-10-28,71.099998,71.099998,68.660004,69.489998,47.501698,16477200
2013-11-04,69.860001,69.949997,65.660004,66.620003,45.539818,14245900
2013-11-11,66.500000,67.779999,65.860001,67.540001,46.168720,11683800
2013-11-18,67.790001,67.800003,65.650002,66.089996,45.177528,11782400
2013-11-25,66.160004,66.209999,65.400002,65.500000,44.774208,10857800
2013-12-02,65.430000,66.099998,64.389999,65.930000,45.068146,13740000
2013-12-09,66.260002,66.510002,63.959999,64.360001,43.994938,13466300
2013-12-16,64.510002,66.089996,64.150002,65.519997,44.787888,16462400
2013-12-23,65.720001,66.050003,64.320000,64.889999,44.357231,13595200
2013-12-30,64.879997,65.180000,64.050003,64.930000,45.076698,17782100
2014-01-06,65.139999,66.160004,64.750000,66.120003,45.902832,14095400
2014-01-13,66.099998,66.970001,65.500000,66.389999,46.090275,14766500
2014-01-20,66.720001,67.470001,66.139999,66.279999,46.013908,12697000
2014-01-27,66.320000,67.620003,65.510002,67.320000,46.735920,17977900
2014-02-03,67.220001,68.010002,65.989998,67.910004,47.145519,23112800
2014-02-10,68.120003,69.519997,67.680000,69.389999,48.172974,22011900
2014-02-17,69.610001,70.430000,69.029999,69.709999,48.395145,14063300
2014-02-24,69.980003,70.989998,69.779999,70.730003,49.103260,23711000
2014-03-03,70.290001,72.010002,70.019997,70.330002,48.825569,21121500
2014-03-10,70.360001,70.870003,69.690002,70.459999,48.915798,20603200
2014-03-17,71.029999,71.190002,68.790001,70.239998,48.763065,16942700
2014-03-24,70.440002,70.489998,68.870003,70.029999,48.617298,18614800
2014-03-31,70.449997,71.529999,69.790001,71.089996,49.675667,18641400
2014-04-07,71.110001,72.000000,70.370003,70.470001,49.242432,19041500
2014-04-14,70.830002,72.279999,70.370003,71.769997,50.150829,12642000
2014-04-21,71.870003,72.489998,71.639999,72.070000,50.360458,13458900
2014-04-28,72.290001,73.550003,71.940002,73.230003,51.171055,15911700
2014-05-05,73.000000,74.510002,72.690002,74.220001,51.862820,17021100
2014-05-12,74.139999,75.019997,73.349998,74.639999,52.156307,14836700
2014-05-19,74.610001,74.610001,73.449997,74.139999,51.806927,10034000
2014-05-26,74.339996,74.779999,73.760002,74.690002,52.191242,10737500
2014-06-02,74.919998,76.769997,74.559998,76.089996,53.169518,21755400
2014-06-09,76.169998,76.339996,73.650002,74.410004,51.995605,11551200
2014-06-16,74.349998,75.660004,73.699997,75.620003,52.841118,12009200
2014-06-23,75.589996,75.910004,74.230003,75.019997,52.421848,16531000
2014-06-30,75.070000,75.440002,74.309998,74.629997,52.635063,12963700
2014-07-07,74.510002,75.699997,74.510002,75.540001,53.276863,14184800
2014-07-14,75.720001,76.580002,75.400002,76.559998,53.996246,11991600
2014-07-21,76.360001,76.879997,76.000000,76.029999,53.622463,13895200
2014-07-28,76.150002,76.760002,74.720001,74.720001,52.698540,13761400
2014-08-04,74.919998,75.410004,74.000000,74.919998,52.839577,12230900
2014-08-11,75.120003,76.720001,75.000000,76.230003,53.763500,10657800
2014-08-18,76.410004,77.839996,76.410004,76.750000,54.130257,11588200
2014-08-25,77.129997,77.199997,76.309998,77.180000,54.433525,9552700
2014-09-01,77.050003,77.949997,76.860001,77.919998,54.955429,8928900
2014-09-08,77.860001,78.080002,73.449997,73.860001,52.091995,18053500
2014-09-15,73.830002,74.849998,73.239998,73.639999,51.936813,18023900
2014-09-22,73.550003,73.599998,71.089996,72.309998,50.998806,21521300
2014-09-29,71.879997,72.419998,71.320000,72.239998,51.423038,21896800
2014-10-06,72.430000,74.400002,71.849998,73.489998,52.312836,20207400
2014-10-13,73.800003,75.260002,73.489998,74.669998,53.152821,23227100
2014-10-20,74.800003,77.449997,74.690002,77.050003,54.846989,18817200
2014-10-27,77.010002,79.050003,76.849998,78.989998,56.227943,18042800
2014-11-03,79.029999,80.180000,78.550003,78.930000,56.185242,16842600
2014-11-10,78.750000,79.639999,78.290001,78.449997,55.843559,15104700
2014-11-17,78.349998,79.379997,78.059998,79.180000,56.363201,14325500
2014-11-24,79.339996,81.440002,79.290001,80.570000,57.352638,12561400
2014-12-01,80.500000,81.110001,79.860001,80.589996,57.366898,20496800
2014-12-08,80.449997,82.379997,80.220001,80.830002,57.537735,16940400
2014-12-15,81.279999,82.440002,79.169998,82.029999,58.391930,31758700
2014-12-22,81.150002,82.629997,81.110001,82.000000,58.370552,12618900
2014-12-29,81.900002,83.089996,80.919998,82.220001,59.324883,16146700
2015-01-05,82.000000,85.519997,81.750000,85.129997,61.424553,30470400
2015-01-12,85.339996,87.449997,85.150002,87.339996,63.019161,26961600
2015-01-19,87.730003,88.349998,86.180000,87.879997,63.408760,17309600
2015-01-26,88.000000,89.269997,86.540001,86.550003,62.449169,18350700
2015-02-02,86.529999,87.790001,84.690002,85.199997,61.475044,24718700
2015-02-09,85.120003,85.940002,83.849998,85.059998,61.374035,22374900
2015-02-16,85.000000,85.860001,83.610001,84.610001,61.049351,22301000
2015-02-23,84.620003,85.330002,82.430000,83.370003,60.154659,25678100
2015-03-02,83.580002,84.769997,80.220001,80.370003,57.990036,23389500
2015-03-09,80.650002,82.610001,80.650002,82.379997,59.440311,22243500
2015-03-16,82.839996,87.110001,82.620003,87.029999,62.795483,23976100
2015-03-23,87.029999,87.610001,83.370003,83.860001,60.508194,22833500
2015-03-30,84.220001,85.279999,83.529999,84.830002,61.573914,17704600
2015-04-06,85.110001,86.000000,82.279999,82.519997,59.897186,18817700
2015-04-13,82.489998,83.000000,81.239998,81.800003,59.374573,17976000
2015-04-20,82.129997,83.099998,81.660004,82.620003,59.969765,15432300
2015-04-27,82.690002,83.309998,78.889999,79.980003,58.053535,24202500
2015-05-04,80.239998,81.570000,77.720001,80.480003,58.416443,28948100
2015-05-11,80.169998,81.330002,78.120003,81.089996,58.859222,23338200
2015-05-18,80.820000,81.080002,79.599998,80.050003,58.104347,16397600
2015-05-25,80.000000,80.389999,79.029999,79.139999,57.443817,13578800
2015-06-01,79.389999,80.260002,76.500000,77.209999,56.042927,21514700
2015-06-08,77.199997,77.809998,76.379997,77.449997,56.217113,24820100
2015-06-15,77.379997,79.720001,76.849998,78.779999,57.182510,24565500
2015-06-22,78.779999,79.129997,75.089996,75.900002,55.092072,19342200
2015-06-29,75.620003,77.139999,74.360001,76.110001,55.803089,21590500
2015-07-06,75.730003,78.279999,75.639999,77.760002,57.012875,24066500
2015-07-13,77.820000,78.889999,77.459999,78.510002,57.562763,11846700
2015-07-20,78.320000,79.000000,77.269997,78.070000,57.240154,14578200
2015-07-27,77.940002,79.629997,77.849998,79.000000,57.922031,22088000
2015-08-03,79.269997,79.860001,77.190002,78.790001,57.768051,19052700
2015-08-10,79.099998,79.860001,78.180000,79.830002,58.530579,15314300
2015-08-17,79.910004,80.830002,78.180000,78.180000,57.320812,16344500
2015-08-24,75.519997,77.070000,72.250000,75.760002,55.546501,34604400
2015-08-31,75.580002,75.750000,71.669998,72.199997,52.936317,26409600
2015-09-07,72.839996,74.139999,72.250000,74.000000,54.256065,14844600
2015-09-14,74.110001,77.739998,73.570000,76.300003,55.942402,21232800
2015-09-21,76.339996,77.339996,74.529999,75.290001,55.201889,16886100
2015-09-28,75.120003,76.480003,73.570000,76.459999,56.620106,22823800
2015-10-05,76.779999,79.190002,76.750000,78.989998,58.493618,20015000
2015-10-12,79.160004,80.150002,78.169998,80.010002,59.248970,14337000
2015-10-19,79.980003,81.769997,79.870003,80.720001,59.774715,16313700
2015-10-26,80.750000,81.260002,79.250000,79.889999,59.160080,25332100
2015-11-02,80.070000,81.599998,77.720001,78.220001,57.923420,25194300
2015-11-09,77.720001,78.180000,76.379997,76.440002,56.605293,20298600
2015-11-16,76.269997,79.309998,76.120003,79.220001,58.663944,17985400
2015-11-23,79.260002,80.230003,78.320000,79.980003,59.226738,9177300
2015-11-30,80.269997,80.519997,77.400002,79.089996,58.567669,25342000
2015-12-07,78.959999,79.190002,77.169998,77.660004,57.508736,18938300
2015-12-14,77.769997,80.589996,77.070000,79.080002,58.560246,22374600
2015-12-21,79.500000,80.209999,78.709999,79.419998,58.812042,16394600
2015-12-28,79.160004,80.910004,79.010002,79.730003,59.866261,16535300
2016-01-04,79.070000,80.540001,77.330002,77.459999,58.161804,32365700
2016-01-11,77.529999,78.410004,74.550003,75.570000,56.742672,29327000
2016-01-18,75.919998,76.699997,72.330002,76.410004,57.373409,25461700
2016-01-25,76.250000,77.550003,75.150002,76.989998,57.808899,31463900
2016-02-01,76.519997,77.769997,75.440002,75.510002,56.697620,27380900
2016-02-08,75.019997,75.120003,70.889999,72.290001,54.279850,27721900
2016-02-15,72.849998,75.750000,72.510002,75.430000,56.637550,13375000
2016-02-22,76.029999,77.680000,75.080002,77.010002,57.823921,15152700
2016-02-29,76.930000,79.940002,76.589996,79.870003,59.971394,19636700
2016-03-07,79.459999,81.269997,78.529999,81.190002,60.962521,14893700
2016-03-14,81.070000,83.750000,80.690002,83.019997,62.336597,16739800
2016-03-21,81.959999,82.220001,80.230003,80.949997,60.782307,14811200
2016-03-28,80.930000,83.910004,80.910004,83.690002,63.543064,25212000
2016-04-04,83.860001,83.940002,82.330002,83.160004,63.140659,18810400
2016-04-11,83.320000,83.870003,82.500000,83.379997,63.307701,12653000
2016-04-18,83.250000,84.010002,80.680000,81.809998,62.115650,17740900
2016-04-25,81.550003,83.279999,81.029999,81.830002,62.130844,15808800
2016-05-02,81.779999,85.660004,81.779999,85.589996,64.985703,18275900
2016-05-09,85.860001,86.820000,83.809998,84.400002,64.082169,20129900
2016-05-16,84.389999,85.449997,80.959999,82.040001,62.290279,20003800
2016-05-23,82.180000,84.029999,81.849998,83.680000,63.535488,15052800
2016-05-30,83.550003,85.239998,83.160004,84.510002,64.165672,21567100
2016-06-06,84.589996,85.260002,83.419998,84.699997,64.309929,15426600
2016-06-13,84.730003,85.830002,84.190002,85.639999,65.023636,16752500
2016-06-20,86.050003,86.790001,83.540001,84.860001,64.431427,18930600
2016-06-27,84.519997,89.400002,83.709999,88.699997,67.952354,25581700
2016-07-04,88.709999,89.839996,87.879997,89.800003,68.795059,16391000
2016-07-11,89.870003,90.889999,89.330002,90.110001,69.032555,18417900
2016-07-18,90.239998,92.050003,89.930000,91.779999,70.311920,11379300
2016-07-25,91.809998,92.919998,89.699997,92.449997,70.825195,15125800
2016-08-01,92.330002,92.750000,90.010002,90.330002,69.201096,16632900
2016-08-08,90.269997,91.400002,89.370003,90.230003,69.124474,18777800
2016-08-15,90.370003,90.680000,88.260002,88.519997,67.814461,19679900
2016-08-22,88.750000,89.769997,87.589996,88.180000,67.553993,25325600
2016-08-29,88.370003,90.610001,88.099998,89.519997,68.580544,20291000
2016-09-05,89.910004,90.800003,86.070000,86.089996,65.952850,17461700
2016-09-12,85.919998,87.510002,84.129997,84.970001,65.094833,29665000
2016-09-19,85.250000,88.830002,84.599998,88.529999,68.290947,22516500
2016-09-26,88.279999,89.029999,86.730003,86.739998,66.910149,23977700
2016-10-03,86.010002,86.290001,81.110001,82.150002,63.369499,38811700
2016-10-10,82.150002,83.989998,81.639999,83.080002,64.086868,17438600
2016-10-17,83.150002,84.330002,83.080002,83.470001,64.387695,15013100
2016-10-24,83.849998,84.510002,80.040001,80.449997,62.058140,21991700
2016-10-31,80.800003,81.910004,78.059998,78.820000,60.800766,31977000
2016-11-07,79.410004,80.889999,76.980003,78.540001,60.584770,38500300
2016-11-14,78.400002,81.339996,78.019997,78.919998,60.877903,32113000
2016-11-21,79.180000,80.629997,78.589996,80.180000,61.849865,16161500
2016-11-28,80.180000,81.730003,78.760002,80.000000,61.710999,24704100
2016-12-05,80.010002,83.989998,79.730003,83.209999,64.187149,22146700
2016-12-12,82.980003,84.190002,81.160004,82.629997,63.739750,22979400
2016-12-19,82.910004,84.260002,79.910004,80.820000,62.343533,22251700
2016-12-26,80.940002,82.699997,80.239998,82.529999,64.999008,18745300
2017-01-02,82.980003,84.699997,82.139999,84.290001,66.385162,28435900
2017-01-09,84.529999,84.529999,81.599998,82.610001,65.062035,20332500
2017-01-16,82.959999,83.669998,82.339996,83.139999,65.479439,13911200
2017-01-23,83.260002,84.209999,82.019997,82.339996,64.849365,17921000
2017-01-30,82.099998,83.230003,81.320000,82.800003,65.211647,27749600
2017-02-06,82.900002,83.860001,82.239998,83.809998,66.007118,15343600
2017-02-13,83.879997,84.199997,82.339996,83.769997,65.975609,16065300
2017-02-20,83.680000,85.430000,83.570000,85.400002,67.259369,16209400
2017-02-27,85.389999,86.160004,83.349998,84.209999,66.322151,22625700
2017-03-06,84.059998,84.099998,79.980003,80.410004,63.329353,24592600
2017-03-13,80.500000,82.699997,80.070000,82.440002,64.928139,25288500
2017-03-20,82.500000,82.739998,80.550003,81.879997,64.487083,26345600
2017-03-27,81.760002,82.889999,80.570000,82.589996,65.521652,23672500
2017-04-03,82.360001,83.879997,82.320000,83.510002,66.251518,26762200
2017-04-10,83.559998,84.900002,83.360001,84.269997,66.854446,12698400
2017-04-17,84.400002,85.720001,84.309998,85.099998,67.512932,16676200
2017-04-24,85.500000,85.550003,82.489998,82.790001,65.680313,24998900
2017-05-01,83.150002,83.589996,80.699997,82.400002,65.370903,30624300
2017-05-08,82.580002,82.580002,80.900002,81.279999,64.482368,20190900
2017-05-15,81.349998,82.680000,80.709999,82.190002,65.204315,25364500
2017-05-22,82.220001,83.650002,82.160004,82.660004,65.577179,15165300
2017-05-29,82.650002,83.650002,81.760002,83.470001,66.219765,17936900
2017-06-05,83.260002,83.949997,82.349998,83.669998,66.378448,20383400
2017-06-12,83.599998,85.389999,83.470001,84.940002,67.385986,20409400
2017-06-19,84.940002,85.239998,83.750000,84.150002,66.759232,20626000
2017-06-26,84.360001,85.059998,82.989998,83.230003,66.660088,21491700
2017-07-03,83.559998,84.459999,81.430000,82.000000,65.674942,15880900
2017-07-10,82.180000,83.230003,80.580002,83.080002,66.539948,15833600
2017-07-17,83.080002,84.389999,82.919998,83.750000,67.076561,14800400
2017-07-24,83.730003,84.730003,83.129997,84.150002,67.396919,14274400
2017-07-31,84.239998,85.000000,83.400002,83.980003,67.260750,12403700
2017-08-07,84.000000,84.110001,81.730003,82.099998,65.755058,15359100
2017-08-14,82.440002,83.809998,81.949997,82.190002,65.827133,11431000
2017-08-21,82.199997,84.330002,82.070000,83.820000,67.132607,10372200
2017-08-28,83.860001,84.680000,82.620003,84.330002,67.541084,12126400
2017-09-04,84.419998,85.239998,83.680000,84.930000,68.021637,11683200
2017-09-11,85.120003,85.800003,84.169998,85.339996,68.349998,14196200
2017-09-18,85.320000,85.470001,82.440002,82.489998,66.067398,19928100
2017-09-25,82.489998,83.379997,82.070000,83.089996,67.232033,20807900
2017-10-02,83.220001,83.989998,82.599998,83.300003,67.401970,21375500
2017-10-09,83.339996,85.000000,83.250000,84.790001,68.607597,16655700
2017-10-16,84.730003,84.900002,83.330002,83.650002,67.685173,10868100
2017-10-23,83.750000,83.830002,81.339996,82.279999,66.576622,15527400
2017-10-30,81.860001,83.639999,81.489998,83.089996,67.232033,18609100
2017-11-06,83.160004,85.349998,83.110001,84.930000,68.720879,16720800
2017-11-13,84.980003,85.480003,84.099998,84.650002,68.494316,20617300
2017-11-20,84.709999,85.129997,84.260002,84.949997,68.737045,10273100
2017-11-27,85.040001,85.050003,83.760002,84.589996,68.445778,19313200
2017-12-04,84.760002,85.099998,83.000000,84.029999,67.992645,20322300
2017-12-11,84.050003,85.250000,83.739998,85.080002,68.842255,23755800
2017-12-18,85.260002,86.139999,81.180000,81.830002,66.212524,29446200
2017-12-25,81.849998,83.279999,81.680000,82.980003,68.183281,13346200
2018-01-01,83.040001,83.169998,80.839996,81.050003,66.597404,20633400
2018-01-08,81.160004,81.730003,78.470001,78.610001,64.592522,25860300
2018-01-15,78.900002,80.029999,78.199997,78.709999,64.674690,20416100
2018-01-22,78.830002,80.610001,78.739998,79.690002,65.479942,25341000
2018-01-29,79.480003,79.739998,76.440002,77.080002,63.335350,39528300
2018-02-05,76.699997,77.540001,72.050003,74.150002,60.927814,52731400
2018-02-12,74.589996,75.669998,72.110001,75.290001,61.864532,46562700
2018-02-19,75.059998,75.680000,72.930000,74.940002,61.576931,27915700
2018-02-26,75.309998,75.360001,72.620003,73.389999,60.303333,40349800
2018-03-05,73.190002,75.580002,73.139999,75.580002,62.102833,34140200
2018-03-12,75.629997,76.660004,75.379997,76.559998,62.908066,28115100
2018-03-19,76.459999,76.480003,73.120003,73.309998,60.237591,30718400
2018-03-26,73.029999,75.949997,72.669998,75.470001,62.012444,31021900
2018-04-02,75.339996,76.250000,73.949997,75.269997,62.449501,30991200
2018-04-09,75.320000,75.680000,74.050003,74.660004,61.943417,23544000
2018-04-16,74.750000,76.419998,73.949997,74.050003,61.437313,24994600
2018-04-23,74.080002,76.639999,73.550003,76.389999,63.378738,26063000
2018-04-30,76.419998,77.489998,75.830002,77.290001,64.125458,26825000
2018-05-07,77.400002,78.870003,77.160004,78.279999,64.946823,20025700
2018-05-14,78.220001,78.389999,75.500000,75.839996,62.922401,20412800
2018-05-21,76.010002,78.019997,75.599998,77.730003,64.490524,17896300
2018-05-28,77.540001,79.430000,77.320000,79.239998,65.743317,22177900
2018-06-04,79.400002,80.300003,79.110001,80.199997,66.539795,21067100
2018-06-11,80.110001,80.769997,78.809998,79.690002,66.116653,30277100
2018-06-18,78.779999,80.839996,78.440002,80.790001,67.029297,33105900
2018-06-25,80.650002,81.800003,80.089996,81.449997,68.203369,23347500
